23205514	T	0:145
23205514	A	0:212
23205514	A	213:434
23205514	A	435:589
23205514	A	590:849
23205514	A	850:1201
23205514	A	1202:1415
23205567	T	0:87
23205567	A	0:233
23205567	A	234:362
23205567	A	363:608
23205567	A	609:775
23205567	A	776:944
23205567	A	945:1129
23205567	A	1130:1343
23205567	A	1344:1401
23205584	T	0:120
23205584	A	0:242
23205584	A	243:402
23205584	A	403:570
23205634	T	0:131
23205634	A	0:158
23205634	A	159:369
23205634	A	370:632
23205634	A	633:802
23205634	A	803:950
23205634	A	951:1066
23205634	A	1067:1218
23205634	A	1219:1390
23205668	T	0:97
23205668	A	0:178
23205668	A	179:413
23205668	A	414:610
23205668	A	611:799
23205668	A	800:1023
23205727	T	0:94
23205727	A	0:350
23205727	A	351:487
23205727	A	488:596
23205740	T	0:92
23205740	A	0:293
23205740	A	294:442
23205740	A	443:628
23205740	A	629:771
23205740	A	772:935
23205740	A	936:1139
23205740	A	1140:1342
23205740	A	1343:1435
23206272	T	0:86
23206272	A	0:198
23206272	A	199:289
23206272	A	290:415
23206272	A	416:597
23206272	A	598:715
23206272	A	716:820
23206272	A	821:907
23206272	A	908:1015
23206272	A	1016:1085
23206272	A	1086:1218
23206272	A	1219:1323
23206276	T	0:120
23206276	A	0:207
23206276	A	208:374
23206276	A	375:509
23206276	A	510:589
23206276	A	590:789
23206276	A	790:869
23206276	A	870:1028
23206276	A	1029:1293
23206276	A	1294:1370
23206276	A	1371:1482
23206310	T	0:59
23206310	A	0:261
23206310	A	262:395
23206310	A	396:546
23206310	A	547:720
23206310	A	721:928
23206310	A	929:1108
23206310	A	1109:1422
23206310	A	1423:1492
23206865	T	0:139
23206865	A	0:146
23206865	A	147:401
23206865	A	402:494
23206865	A	495:632
23206865	A	633:791
23206865	A	792:922
23206867	T	0:86
23206867	A	0:89
23206867	A	90:189
23206867	A	190:379
23207055	T	0:102
23207055	A	0:140
23207055	A	141:328
23207055	A	329:426
23207055	A	427:550
23207055	A	551:708
23207055	A	709:794
23207055	A	795:978
23207055	A	979:1206
23207055	A	1207:1292
23207056	T	0:144
23207056	A	0:187
23207056	A	188:371
23207056	A	372:527
23207056	A	528:780
23207056	A	781:1046
23207056	A	1047:1185
23207056	A	1186:1344
23207323	T	0:66
23207323	A	0:212
23207323	A	213:381
23207323	A	382:506
23207323	A	507:712
23207323	A	713:833
23207323	A	834:1038
23207323	A	1039:1212
23207409	T	0:99
23207409	A	0:131
23207409	A	132:242
23207409	A	243:423
23207409	A	424:571
23207409	A	572:724
23207409	A	725:894
23207409	A	895:1166
23207409	A	1167:1256
23207409	A	1257:1569
23207679	T	0:91
23207679	A	0:137
23207679	A	138:302
23207679	A	303:404
23208411	T	0:110
23208411	A	0:194
23208787	T	0:129
23208787	A	0:121
23208787	A	122:223
23208787	A	224:379
23208822	T	0:51
23208822	A	0:127
23208822	A	128:323
23208955	T	0:95
23208955	A	0:189
23208955	A	190:307
23208955	A	308:522
23208955	A	523:647
23208955	A	648:827
23208955	A	828:985
23208955	A	986:1128
23208955	A	1129:1247
23209285	T	0:117
23209285	A	0:154
23209285	A	155:244
23209285	A	245:376
23209285	A	377:563
23209285	A	564:721
23209285	A	722:880
23209285	A	881:1069
23209285	A	1070:1356
23209285	A	1357:1584
23210463	T	0:97
23210463	A	0:147
23210463	A	148:339
23210463	A	340:501
23210463	A	502:646
23210463	A	647:775
23210463	A	776:1016
23210463	A	1017:1216
23210482	T	0:84
23210482	A	0:160
23210482	A	161:322
23210482	A	323:445
23210482	A	446:730
23210482	A	731:923
23210482	A	924:1059
23210482	A	1060:1192
23210482	A	1193:1354
23210482	A	1355:1501
23210639	T	0:101
23210639	A	0:163
23210639	A	164:437
23210639	A	438:557
23210639	A	558:851
23210639	A	852:1036
23210639	A	1037:1146
23210738	T	0:86
23210738	A	0:175
23210738	A	176:303
23210738	A	304:455
23210738	A	456:704
23210738	A	705:778
23210738	A	779:965
23210738	A	966:1059
23210738	A	1060:1214
23210738	A	1215:1327
23210738	A	1328:1486
23210738	A	1487:1650
23210742	T	0:109
23210742	A	0:122
23210742	A	123:251
23210742	A	252:378
23210742	A	379:567
23210742	A	568:707
23210742	A	708:775
23210742	A	776:1001
23210742	A	1002:1090
23210742	A	1091:1190
23210742	A	1191:1334
23210742	A	1335:1509
23210742	A	1510:1682
23210774	T	0:33
23210774	A	0:141
23210774	A	142:260
23210774	A	261:372
23210774	A	373:693
23210777	T	0:138
23210777	A	0:271
23210777	A	272:369
23210777	A	370:641
23210777	A	642:814
23210777	A	815:994
23210777	A	995:1073
23210777	A	1074:1199
23210777	A	1200:1338
23210777	A	1339:1427
23210777	A	1428:1540
23210777	A	1541:1711
23210780	T	0:126
23210780	A	0:350
23210780	A	351:695
23210780	A	696:797
23210782	T	0:68
23210782	A	0:103
23210782	A	104:291
23210782	A	292:427
23210782	A	428:608
23210782	A	609:826
23210782	A	827:947
23210786	T	0:83
23210786	A	0:72
23210786	A	73:173
23210786	A	174:345
23210786	A	346:439
23210786	A	440:709
23210786	A	710:870
23210786	A	871:1032
23210786	A	1033:1131
23210786	A	1132:1248
23210786	A	1249:1319
23210786	A	1320:1466
23210786	A	1467:1632
23210789	T	0:78
23210789	A	0:123
23210789	A	124:362
23210789	A	363:658
23210789	A	659:897
23210789	A	898:1134
23210789	A	1135:1339
23210789	A	1340:1581
23210850	T	0:103
23210850	A	0:440
23210850	A	441:674
23210850	A	675:920
23210850	A	921:1069
23210850	A	1070:1341
23210850	A	1342:1496
23210852	T	0:104
23210852	A	0:106
23210852	A	107:307
23210852	A	308:514
23210852	A	515:583
23210852	A	584:784
23210854	T	0:83
23210854	A	0:122
23210854	A	123:319
23210854	A	320:477
23210854	A	478:679
23210854	A	680:790
23210854	A	791:882
23210854	A	883:1011
23210900	T	0:128
23210900	A	0:239
23210900	A	240:496
23210900	A	497:585
23210900	A	586:835
23210900	A	836:1077
23210900	A	1078:1243
23210900	A	1244:1373
23210900	A	1374:1571
23211363	T	0:109
23211363	A	0:99
23211363	A	100:289
23211363	A	290:489
23211363	A	490:808
23211363	A	809:994
23211363	A	995:1201
23211363	A	1202:1422
23211363	A	1423:1547
23211363	A	1548:1695
23211363	A	1696:1852
23211441	T	0:140
23211441	A	0:120
23211441	A	121:293
23211441	A	294:381
23211441	A	382:651
23211441	A	652:785
23211441	A	786:921
23211441	A	922:1033
23211707	T	0:102
23211707	A	0:172
23211707	A	173:300
23211707	A	301:502
23211707	A	503:671
23211707	A	672:812
23211707	A	813:941
23212047	T	0:87
23212047	A	0:213
23212047	A	214:441
23212047	A	442:575
23212047	A	576:715
23212047	A	716:858
23212047	A	859:1010
23212047	A	1011:1121
23212047	A	1122:1218
23212047	A	1219:1417
23212107	T	0:55
23212107	A	0:132
23212107	A	133:267
23212107	A	268:356
23212107	A	357:456
23212107	A	457:566
23212107	A	567:673
23212109	T	0:90
23212109	A	0:123
23212109	A	124:326
23212109	A	327:543
23212109	A	544:680
23212109	A	681:865
23212238	T	0:88
23212238	A	0:149
23212238	A	150:312
23212238	A	313:512
23212238	A	513:763
23212238	A	764:1151
23212912	T	0:153
23212912	A	0:150
23212912	A	151:406
23212912	A	407:557
23212912	A	558:745
23212912	A	746:850
23212912	A	851:1047
23212912	A	1048:1144
23212963	T	0:162
23212963	A	0:242
23212963	A	243:562
23212963	A	563:881
23212963	A	882:1095
23212963	A	1096:1160
23212963	A	1161:1334
23212963	A	1335:1568
23212976	T	0:127
23212976	A	0:278
23212976	A	279:544
23212976	A	545:690
23212976	A	691:784
23212976	A	785:864
23212976	A	865:923
23212976	A	924:1064
23212976	A	1065:1180
23212976	A	1181:1389
23212976	A	1390:1462
23212976	A	1463:1702
23213044	T	0:122
23213044	A	0:215
23213044	A	216:454
23213199	T	0:93
23213199	A	0:105
23213199	A	106:230
23213199	A	231:377
23213199	A	378:579
23213199	A	580:703
23213199	A	704:961
23213199	A	962:1146
23213199	A	1147:1293
23214934	T	0:96
23214934	A	0:129
23214934	A	130:265
23214934	A	266:321
23214934	A	322:478
23214934	A	479:638
23214934	A	639:789
23214934	A	790:956
23214934	A	957:1158
23214934	A	1159:1329
23214973	T	0:136
23214973	A	0:169
23214973	A	170:336
23214973	A	337:465
23214973	A	466:553
23214973	A	554:799
23214973	A	800:940
23214973	A	941:1091
23214973	A	1092:1316
23215039	T	0:83
23215039	A	0:91
23215039	A	92:259
23215039	A	260:349
23215039	A	350:557
23215039	A	558:730
23215039	A	731:884
23215039	A	885:1073
23215051	T	0:92
23215051	A	0:173
23215051	A	174:332
23215051	A	333:531
23215347	T	0:117
23215347	A	0:261
23215347	A	262:434
23215347	A	435:652
23216107	T	0:122
23216107	A	0:299
23216107	A	300:385
23216107	A	386:729
23216107	A	730:836
23216107	A	837:1052
23216107	A	1053:1172
23216107	A	1173:1419
23216219	T	0:148
23216219	A	0:177
23216219	A	178:285
23216219	A	286:410
23216219	A	411:454
23216219	A	455:538
23216219	A	539:641
23216219	A	642:1130
23216219	A	1131:1334
23216219	A	1335:1394
23216219	A	1395:1654
23218401	T	0:121
23218401	A	0:198
23218401	A	199:310
23218401	A	311:439
23218401	A	440:542
23218401	A	543:678
23218401	A	679:874
23218401	A	875:1031
23218401	A	1032:1285
23218718	T	0:99
23218718	A	0:172
23218718	A	173:334
23218718	A	335:512
23218718	A	513:638
23219155	T	0:118
23219155	A	0:227
23219155	A	228:400
23219155	A	401:509
23219155	A	510:852
23219324	T	0:111
23219324	A	0:92
23219324	A	93:336
23219324	A	337:532
23219338	T	0:145
23219338	A	0:87
23219338	A	88:179
23219338	A	180:285
23219338	A	286:452
23219338	A	453:981
23219338	A	982:1287
23219338	A	1288:1373
23219338	A	1374:1468
23219338	A	1469:1659
23219526	T	0:161
23219526	A	0:75
23219526	A	76:127
23219526	A	128:246
23219526	A	247:383
23219526	A	384:514
23219526	A	515:601
23219526	A	602:682
23219526	A	683:899
23219526	A	900:1020
23219526	A	1021:1239
23219593	T	0:187
23219593	A	0:241
23219593	A	242:315
23219593	A	316:449
23219593	A	450:636
23219593	A	637:723
23219593	A	724:912
23219593	A	913:1054
23219593	A	1055:1227
23219593	A	1228:1415
23219593	A	1416:1612
23219593	A	1613:1709
23219593	A	1710:1917
23219683	T	0:126
23219683	A	0:299
23219683	A	300:397
23219683	A	398:657
23219683	A	658:781
23219683	A	782:954
23219683	A	955:1066
23219683	A	1067:1242
23219702	T	0:62
23219702	A	0:111
23219702	A	112:269
23219702	A	270:426
23219702	A	427:630
23219869	T	0:86
23219869	A	0:159
23219869	A	160:315
23219869	A	316:488
23219869	A	489:695
23219869	A	696:783
23219869	A	784:989
23219925	T	0:96
23219925	A	0:106
23219925	A	107:279
23219925	A	280:518
23219925	A	519:780
23219925	A	781:892
23219925	A	893:1022
23219925	A	1023:1259
23219925	A	1260:1495
23219934	T	0:171
23219934	A	0:245
23219934	A	246:333
23219934	A	334:573
23219934	A	574:919
23219934	A	920:1086
23219934	A	1087:1284
23219934	A	1285:1411
23219934	A	1412:1679
23220035	T	0:32
23220035	A	0:98
23220035	A	99:212
23220035	A	213:535
23220035	A	536:732
23220035	A	733:884
23220035	A	885:971
23220035	A	972:1061
23220035	A	1062:1133
23220035	A	1134:1359
23220035	A	1360:1507
23220037	T	0:73
23220037	A	0:130
23220037	A	131:302
23220037	A	303:449
23220037	A	450:746
23220037	A	747:901
23220037	A	902:1022
23220037	A	1023:1159
23220037	A	1160:1348
23220037	A	1349:1453
23220037	A	1454:1784
23220041	T	0:116
23220041	A	0:95
23220041	A	96:226
23220041	A	227:433
23220041	A	434:626
23220041	A	627:715
23220041	A	716:950
23220041	A	951:1047
23220041	A	1048:1283
23220041	A	1284:1437
23220041	A	1438:1582
23220145	T	0:136
23220145	A	0:262
23220145	A	263:331
23220145	A	332:493
23220145	A	494:568
23220145	A	569:647
23220145	A	648:780
23220145	A	781:820
23220145	A	821:944
23220290	T	0:85
23220290	A	0:118
23220290	A	119:377
23220290	A	378:477
23220290	A	478:542
23220290	A	543:673
23220290	A	674:847
23220290	A	848:939
23220290	A	940:1074
23220290	A	1075:1141
23220290	A	1142:1316
23220340	T	0:87
23220340	A	0:100
23220340	A	101:290
23220340	A	291:348
23220340	A	349:464
23220340	A	465:598
23220340	A	599:725
23220340	A	726:848
23220489	T	0:86
23220489	A	0:235
23220489	A	236:590
23220489	A	591:688
23220489	A	689:871
23220489	A	872:1211
23220489	A	1212:1339
23220489	A	1340:1507
23220489	A	1508:1608
23220489	A	1609:1730
23220489	A	1731:1913
23220512	T	0:113
23220512	A	0:118
23220512	A	119:436
23220512	A	437:740
23220512	A	741:952
23220512	A	953:1040
23220538	T	0:96
23220538	A	0:241
23220538	A	242:442
23220538	A	443:573
23220538	A	574:697
23220538	A	698:857
23220538	A	858:1035
23220538	A	1036:1213
23220538	A	1214:1481
23220609	T	0:101
23220609	A	0:150
23220609	A	151:422
23220609	A	423:626
23220609	A	627:728
23220609	A	729:814
23220609	A	815:936
23220609	A	937:1028
23220609	A	1029:1234
23220614	T	0:126
23220614	A	0:184
23220614	A	185:382
23220614	A	383:531
23220614	A	532:699
23220614	A	700:808
23220614	A	809:999
23220614	A	1000:1131
23220614	A	1132:1235
23220614	A	1236:1318
23220614	A	1319:1587
23220614	A	1588:1676
23220616	T	0:55
23220616	A	0:170
23220616	A	171:314
23220616	A	315:511
23220616	A	512:605
23220616	A	606:752
23220616	A	753:940
23220616	A	941:1109
23220616	A	1110:1210
23220616	A	1211:1311
23220616	A	1312:1442
23220618	T	0:93
23220618	A	0:151
23220618	A	152:431
23220618	A	432:637
23220618	A	638:847
23220618	A	848:951
23220618	A	952:1144
23220618	A	1145:1326
23220618	A	1327:1437
23220641	T	0:44
23220641	A	0:137
23220641	A	138:263
23220641	A	264:478
23220641	A	479:572
23220641	A	573:854
23223020	T	0:88
23223020	A	0:95
23223020	A	96:266
23223020	A	267:504
23223020	A	505:618
23223020	A	619:730
23223020	A	731:871
23223020	A	872:960
23223020	A	961:1181
23223020	A	1182:1337
23223020	A	1338:1373
23223020	A	1374:1503
23223125	T	0:124
23223125	A	0:160
23223125	A	161:343
23223125	A	344:558
23223125	A	559:809
23223125	A	810:995
23223125	A	996:1188
23223177	T	0:140
23223177	A	0:235
23223177	A	236:545
23223177	A	546:726
23223177	A	727:843
23223177	A	844:965
23223177	A	966:1020
23223177	A	1021:1179
23223177	A	1180:1304
23223177	A	1305:1510
23223499	T	0:118
23223499	A	0:96
23223499	A	97:239
23223499	A	240:375
23223499	A	376:814
23223499	A	815:926
23223499	A	927:1059
23223499	A	1060:1254
23223499	A	1255:1343
23223499	A	1344:1445
23223499	A	1446:1753
23223802	T	0:143
23223802	A	0:149
23223802	A	150:322
23223802	A	323:619
23223802	A	620:778
23224861	T	0:73
23224861	A	0:329
23224861	A	330:432
23224861	A	433:511
23224861	A	512:662
23224861	A	663:723
23224861	A	724:854
23224861	A	855:976
23224861	A	977:1103
23225346	T	0:84
23225346	A	0:184
23225346	A	185:465
23225753	T	0:116
23225753	A	0:128
23225753	A	129:301
23225753	A	302:440
23225753	A	441:651
23225753	A	652:732
23225753	A	733:920
23225753	A	921:1168
23225753	A	1169:1450
23228341	T	0:90
23228341	A	0:244
23228341	A	245:319
23228341	A	320:391
23228341	A	392:552
23228341	A	553:701
23228341	A	702:842
23228341	A	843:968
23228341	A	969:1083
23228472	T	0:77
23228472	A	0:164
23228472	A	165:302
23228472	A	303:416
23228472	A	417:569
23228472	A	570:666
23228472	A	667:792
23228472	A	793:894
23228651	T	0:103
23228651	A	0:188
23228651	A	189:330
23228651	A	331:495
23228651	A	496:597
23228651	A	598:741
23228651	A	742:845
23228652	T	0:57
23228652	A	0:135
23228652	A	136:310
23228652	A	311:563
23228652	A	564:730
23228886	T	0:125
23228886	A	0:143
23228886	A	144:259
23228886	A	260:382
23228886	A	383:484
23228886	A	485:543
23228886	A	544:697
23228886	A	698:837
23228886	A	838:920
23228886	A	921:998
23228886	A	999:1101
23228886	A	1102:1213
23228886	A	1214:1366
23229056	T	0:160
23229056	A	0:123
23229056	A	124:428
23229056	A	429:614
23229056	A	615:766
23229056	A	767:917
23229057	T	0:126
23229057	A	0:440
23229057	A	441:647
23229057	A	648:714
23229057	A	715:837
23229057	A	838:1069
23229057	A	1070:1229
23229057	A	1230:1337
23229057	A	1338:1667
23229057	A	1668:1761
23229057	A	1762:1905
23229136	T	0:97
23229136	A	0:154
23229136	A	155:275
23229136	A	276:414
23229136	A	415:504
23229136	A	505:639
23229136	A	640:770
23229136	A	771:976
23229136	A	977:1104
23229136	A	1105:1214
23229136	A	1215:1406
23229141	T	0:118
23229141	A	0:168
23229141	A	169:286
23229141	A	287:369
23229141	A	370:545
23229141	A	546:802
23229141	A	803:1011
23229510	T	0:173
23229510	A	0:185
23229510	A	186:378
23229510	A	379:528
23229510	A	529:611
23229510	A	612:831
23229510	A	832:1013
23229510	A	1014:1157
23229510	A	1158:1309
23229510	A	1310:1434
23229510	A	1435:1659
23229510	A	1660:1718
23229510	A	1719:1855
23229552	T	0:77
23229552	A	0:227
23229552	A	228:384
23229552	A	385:474
23229552	A	475:646
23229552	A	647:878
23229552	A	879:979
23229552	A	980:1194
23229552	A	1195:1398
23229556	T	0:99
23229556	A	0:125
23229556	A	126:286
23229556	A	287:546
23229556	A	547:660
23229556	A	661:880
23229556	A	881:937
23229556	A	938:1031
23229556	A	1032:1291
23229556	A	1292:1447
23229556	A	1448:1556
23229556	A	1557:1799
23229583	T	0:41
23229583	A	0:178
23229583	A	179:327
23230133	T	0:152
23230133	A	0:224
23230133	A	225:504
23230133	A	505:651
23230133	A	652:864
23230133	A	865:985
23230133	A	986:1077
23230133	A	1078:1264
23230133	A	1265:1564
23230133	A	1565:1751
23230266	T	0:68
23230266	A	0:192
23230266	A	193:632
23230266	A	633:897
23230266	A	898:1130
23230905	T	0:67
23230905	A	0:219
23230905	A	220:409
23230905	A	410:545
23230905	A	546:648
23230905	A	649:847
23230905	A	848:972
23230905	A	973:1217
23230905	A	1218:1414
23231351	T	0:134
23231351	A	0:111
23231351	A	112:246
23231351	A	247:324
23231351	A	325:594
23231351	A	595:852
23231351	A	853:972
23231410	T	0:90
23231410	A	0:254
23231410	A	255:366
23231410	A	367:504
23231410	A	505:608
23231410	A	609:672
23231410	A	673:822
23231410	A	823:1039
23231420	T	0:171
23231420	A	0:159
23231420	A	160:315
23231420	A	316:571
23231420	A	572:1037
23231420	A	1038:1220
23231420	A	1221:1331
23231420	A	1332:1517
23231420	A	1518:1832
23232060	T	0:66
23232060	A	0:181
23232060	A	182:336
23232060	A	337:497
23232060	A	498:712
23232078	T	0:124
23232078	A	0:121
23232078	A	122:331
23232078	A	332:339
23232078	A	340:492
23232078	A	493:628
23232078	A	629:773
23232078	A	774:859
23232078	A	860:1085
23232078	A	1086:1306
23232079	T	0:100
23232079	A	0:165
23232079	A	166:301
23232079	A	302:928
23232079	A	929:1065
23232079	A	1066:1206
23232123	T	0:113
23232123	A	0:113
23232123	A	114:267
23232123	A	268:426
23232123	A	427:625
23232123	A	626:771
23232123	A	772:885
23232123	A	886:1024
23232323	T	0:38
23232323	A	0:107
23232323	A	108:328
23232323	A	329:523
23232711	T	0:44
23232711	A	0:110
23232711	A	111:241
23232711	A	242:483
23232711	A	484:678
23233197	T	0:120
23233197	A	0:197
23233197	A	198:392
23233197	A	393:640
23233286	T	0:56
23233286	A	0:325
23233286	A	326:482
23233324	T	0:92
23233324	A	0:166
23233324	A	167:317
23233324	A	318:467
23233324	A	468:522
23233324	A	523:667
23233324	A	668:831
23233324	A	832:934
23233324	A	935:1017
23233324	A	1018:1208
23233324	A	1209:1358
23233324	A	1359:1659
23233546	T	0:42
23233546	A	0:145
23233546	A	146:225
23233546	A	226:425
23233546	A	426:618
23233546	A	619:732
23234271	T	0:91
23234271	A	0:102
23234271	A	103:300
23234271	A	301:501
23234271	A	502:695
23234271	A	696:871
23234271	A	872:976
23234434	T	0:108
23234434	A	0:374
23234434	A	375:587
23234434	A	588:758
23234434	A	759:857
23234434	A	858:1084
23234434	A	1085:1258
23234434	A	1259:1507
23234434	A	1508:1635
23235156	T	0:119
23235156	A	0:376
23235156	A	377:457
23235156	A	458:598
23235156	A	599:958
23235156	A	959:1096
23235156	A	1097:1326
23235156	A	1327:1584
23235156	A	1585:1668
23235690	T	0:113
23235690	A	0:165
23235690	A	166:241
23235690	A	242:430
23235690	A	431:574
23235690	A	575:828
23235690	A	829:1061
23235690	A	1062:1176
23235690	A	1177:1320
23235923	T	0:100
23235923	A	0:134
23235923	A	135:247
23235923	A	248:361
23235923	A	362:599
23235923	A	600:804
23235923	A	805:1026
23235923	A	1027:1203
23235923	A	1204:1499
23237384	T	0:111
23237384	A	0:174
23237384	A	175:346
23237384	A	347:511
23237384	A	512:747
23237384	A	748:981
23237450	T	0:127
23237450	A	0:92
23237450	A	93:190
23237450	A	191:374
23237450	A	375:553
23237450	A	554:652
23237450	A	653:808
23237450	A	809:1020
23237733	T	0:165
23237733	A	0:189
23237733	A	190:395
23237733	A	396:499
23237733	A	500:706
23237733	A	707:1138
23237733	A	1139:1352
23237835	T	0:114
23237835	A	0:93
23237835	A	94:324
23237835	A	325:575
23237860	T	0:159
23237860	A	0:232
23237860	A	233:418
23237860	A	419:457
23237860	A	458:463
23237860	A	464:469
23237860	A	470:474
23237860	A	475:501
23237860	A	502:638
23237860	A	639:899
23237860	A	900:1137
23237860	A	1138:1324
23237860	A	1325:1483
23237860	A	1484:1679
23238103	T	0:147
23238103	A	0:139
23238103	A	140:225
23238103	A	226:377
23238103	A	378:649
23238103	A	650:758
23238103	A	759:810
23238103	A	811:1052
23238103	A	1053:1231
23238103	A	1232:1381
23238103	A	1382:1488
23238103	A	1489:1614
23238103	A	1615:1758
23238121	T	0:75
23238121	A	0:145
23238121	A	146:321
23238121	A	322:495
23238121	A	496:827
23238121	A	828:941
23238121	A	942:1101
23238121	A	1102:1313
23238121	A	1314:1415
23238121	A	1416:1706
23238226	T	0:123
23238226	A	0:116
23238226	A	117:343
23238226	A	344:559
23238226	A	560:789
23238226	A	790:952
23238299	T	0:98
23238299	A	0:131
23238299	A	132:460
23238299	A	461:631
23238299	A	632:777
23238299	A	778:923
23238299	A	924:1050
23238299	A	1051:1172
23238299	A	1173:1427
23238299	A	1428:1583
23238299	A	1584:1636
23238558	T	0:150
23238558	A	0:241
23238558	A	242:619
23238558	A	620:800
23238642	T	0:99
23238642	A	0:197
23238642	A	198:392
23238642	A	393:546
23238642	A	547:652
23238642	A	653:770
23238642	A	771:1111
23238642	A	1112:1253
23238642	A	1254:1395
23238642	A	1396:1770
23238784	T	0:135
23238784	A	0:136
23238784	A	137:344
23238784	A	345:504
23238784	A	505:606
23238784	A	607:746
23238784	A	747:919
23238784	A	920:1025
23238784	A	1026:1183
23238784	A	1184:1397
23238784	A	1398:1509
23239458	T	0:83
23239458	A	0:195
23239458	A	196:431
23239550	T	0:162
23239550	A	0:178
23239550	A	179:432
23239550	A	433:616
23239550	A	617:799
23239550	A	800:972
23239550	A	973:1144
23239550	A	1145:1263
23239587	T	0:71
23239587	A	0:91
23239587	A	92:217
23239587	A	218:395
23239602	T	0:87
23239602	A	0:82
23239602	A	83:222
23239602	A	223:318
23239602	A	319:408
23239629	T	0:125
23239629	A	0:111
23239629	A	112:228
23239629	A	229:576
23239629	A	577:809
23240979	T	0:116
23240979	A	0:229
23240979	A	230:521
23240979	A	522:695
23240979	A	696:928
23240979	A	929:1159
23240979	A	1160:1448
23240979	A	1449:1793
23240995	T	0:79
23240995	A	0:174
23240995	A	175:339
23240995	A	340:432
23240995	A	433:649
23240995	A	650:862
23240995	A	863:1093
23240995	A	1094:1275
23240995	A	1276:1412
23240995	A	1413:1633
23240995	A	1634:1770
23240995	A	1771:1903
23241082	T	0:184
23241082	A	0:337
23241082	A	338:586
23241082	A	587:704
23241082	A	705:922
23241082	A	923:1158
23241082	A	1159:1369
23242472	T	0:83
23242472	A	0:92
23242472	A	93:195
23242472	A	196:301
23242472	A	302:445
23242472	A	446:571
23242472	A	572:725
23242472	A	726:915
23242472	A	916:1136
23243006	T	0:116
23243006	A	0:127
23243006	A	128:295
23243006	A	296:415
23243006	A	416:671
23243006	A	672:921
23243006	A	922:1008
23243006	A	1009:1155
23243006	A	1156:1348
23243006	A	1349:1481
23243006	A	1482:1623
23243006	A	1624:1751
23244033	T	0:95
23244033	A	0:185
23244033	A	186:385
23244033	A	386:472
23244033	A	473:771
23244033	A	772:978
23244033	A	979:1072
23244033	A	1073:1335
23244162	T	0:148
23244162	A	0:352
23244162	A	353:522
23244162	A	523:778
23244162	A	779:969
23244292	T	0:108
23244292	A	0:155
23244292	A	156:265
23244292	A	266:520
23244292	A	521:686
23244292	A	687:1007
23244292	A	1008:1225
23244594	T	0:108
23244594	A	0:162
23244594	A	163:271
23244594	A	272:434
23244594	A	435:554
23244594	A	555:618
23244594	A	619:754
23244594	A	755:927
23244594	A	928:1048
23244594	A	1049:1167
23244594	A	1168:1336
23244594	A	1337:1458
23244626	T	0:165
23244626	A	0:234
23244626	A	235:377
23244626	A	378:474
23244626	A	475:575
23244626	A	576:753
23244626	A	754:945
23244626	A	946:956
23244626	A	957:1200
23244626	A	1201:1407
23244629	T	0:89
23244629	A	0:179
23244629	A	180:387
23244629	A	388:560
23244629	A	561:760
23244629	A	761:907
23244683	T	0:73
23244683	A	0:241
23244683	A	242:342
23244683	A	343:517
23244683	A	518:648
23244683	A	649:791
23244683	A	792:1094
23244683	A	1095:1404
23245206	T	0:19
23245206	A	0:172
23245206	A	173:326
23245206	A	327:456
23245206	A	457:535
23245206	A	536:691
23245206	A	692:783
23245206	A	784:917
23245206	A	918:1119
23245206	A	1120:1198
23245206	A	1199:1367
23245513	T	0:123
23245513	A	0:189
23245513	A	190:340
23245513	A	341:489
23245513	A	490:573
23245513	A	574:736
23245513	A	737:834
23245515	T	0:118
23245515	A	0:133
23245515	A	134:316
23245515	A	317:508
23245695	T	0:99
23245695	A	0:125
23245695	A	126:222
23245695	A	223:502
23245695	A	503:756
23245695	A	757:959
23245695	A	960:1091
23245699	T	0:56
23245699	A	0:90
23245699	A	91:283
23245699	A	284:357
23245699	A	358:417
23245699	A	418:635
23245699	A	636:746
23245699	A	747:849
23245699	A	850:998
23245699	A	999:1267
23245699	A	1268:1332
23246437	T	0:143
23246437	A	0:106
23246437	A	107:327
23246437	A	328:418
23246437	A	419:672
23246437	A	673:866
23246437	A	867:1025
23246460	T	0:178
23246460	A	0:282
23246460	A	283:455
23246460	A	456:584
23246460	A	585:767
23246460	A	768:920
23246460	A	921:1180
23246460	A	1181:1326
23246460	A	1327:1556
23246460	A	1557:1731
23246469	T	0:129
23246469	A	0:222
23246469	A	223:385
23246469	A	386:644
23246469	A	645:747
23246469	A	748:849
23246469	A	850:932
23246469	A	933:1019
23246469	A	1020:1109
23246469	A	1110:1152
23246469	A	1153:1266
23246469	A	1267:1374
23246469	A	1375:1473
23246469	A	1474:1579
23246469	A	1580:1741
23246469	A	1742:1843
23246481	T	0:106
23246481	A	0:152
23246481	A	153:248
23246481	A	249:389
23246481	A	390:581
23246481	A	582:758
23246481	A	759:862
23246481	A	863:1135
23246578	T	0:147
23246578	A	0:196
23246578	A	197:366
23246578	A	367:436
23246578	A	437:596
23246578	A	597:886
23246578	A	887:1075
23246578	A	1076:1213
23246578	A	1214:1452
23246611	T	0:157
23246611	A	0:105
23246611	A	106:267
23246611	A	268:394
23246611	A	395:459
23246611	A	460:595
23246611	A	596:707
23246611	A	708:883
23246732	T	0:133
23246732	A	0:126
23246732	A	127:320
23246732	A	321:547
23246732	A	548:725
23246732	A	726:880
23246732	A	881:947
23246732	A	948:1168
23246732	A	1169:1335
23246797	T	0:161
